ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
349,FP16,Humanities,16.3956,645.4142,39.37,7,4,5,8,5,5,6,7,8,6,6,8,5,7,5,7,7,7,5,10,7,6,2,6,6,6,5,7,5,4,3,7,8,6,6,9,6,6,5,7,9,8,6,9,8,7,7,8,7,6,5,8,6.4,8.0,7.04,5.7,7.0,6.22,4.8,6.0,5.28,7.6,8.3333,7.8933,6.6083,0.0006
350,FP16,Humanities,16.3775,640.8629,39.13,9,7,8,8,7,8,7,9,10,8,7,10,7,10,8,8,10,10,9,10,7,7,6,7,7,9,8,7,7,7,4,7,9,10,8,9,8,8,7,9,9,8,8,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.4,8.6667,8.5067,7.2,8.0,7.52,8.4,9.0,8.64,8.2817,0.0008
351,FP16,Humanities,16.5559,649.3354,39.22,7,4,6,7,6,6,6,7,8,5,5,8,5,7,6,8,8,6,6,10,8,6,4,6,6,5,6,6,5,4,3,6,7,6,5,10,7,6,5,8,9,8,6,9,9,8,7,8,7,6,5,8,6.7,8.3333,7.3533,5.5,7.3333,6.2333,5.2,6.0,5.52,7.6,8.3333,7.8933,6.75,0.0006
352,FP16,Humanities,16.632,705.8068,42.44,9,9,8,9,8,8,9,8,10,8,8,10,7,10,8,8,10,9,10,10,7,9,6,7,8,8,9,8,7,7,6,7,10,9,9,8,8,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.6,8.6667,8.6267,8.1,7.3333,7.7933,8.3,9.0,8.58,8.41,0.0007
353,FP16,Humanities,16.2885,627.3657,38.52,8,9,6,9,6,8,10,9,10,9,8,9,8,9,8,10,9,10,9,10,8,8,6,6,8,9,9,7,7,6,6,8,7,10,9,9,9,9,7,9,9,8,8,9,9,8,8,8,9,9,8,9,8.0,9.0,8.4,8.7,8.3333,8.5533,7.8,8.0,7.88,8.6,8.6667,8.6267,8.365,0.0008
354,FP16,Humanities,16.2875,636.4531,39.08,7,3,6,8,6,5,6,8,8,5,5,8,6,6,5,7,7,7,6,9,6,5,4,6,6,6,6,7,5,3,3,7,8,6,6,9,7,6,4,7,9,8,6,9,9,8,7,8,8,7,6,8,6.6,8.6667,7.4267,5.2,7.6667,6.1867,5.1,6.3333,5.5933,7.6,8.3333,7.8933,6.775,0.0007
355,FP16,Humanities,16.5675,641.3866,38.71,8,7,7,10,7,9,10,8,10,8,8,9,9,10,8,9,8,10,9,10,9,8,7,7,7,9,9,8,7,7,6,8,10,10,9,10,9,8,7,8,9,8,8,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.6,8.3333,8.4933,8.0,8.0,8.0,8.7,8.6667,8.6867,8.455,0.0008
356,FP16,Humanities,16.2548,625.2859,38.47,6,5,5,8,4,5,7,8,8,6,5,8,7,7,5,7,6,6,5,10,6,4,3,6,6,5,7,6,4,4,4,7,7,6,6,8,6,6,4,7,9,8,6,9,9,8,7,8,8,7,6,8,6.0,8.6667,7.0667,5.4,7.6667,6.3067,5.1,6.3333,5.5933,7.5,8.3333,7.8333,6.7,0.0007
357,FP16,Humanities,16.7521,651.2994,38.88,7,5,5,8,5,5,6,8,8,4,3,9,6,7,5,9,8,6,5,10,6,5,3,5,7,5,6,7,5,5,3,6,7,6,6,8,7,6,5,7,9,8,8,9,9,9,8,9,8,7,6,8,6.6,8.6667,7.4267,5.4,8.0,6.44,4.7,7.3333,5.7533,7.7,8.6667,8.0867,6.9267,0.0006
358,FP16,Humanities,16.468,644.4068,39.13,7,4,4,8,5,6,5,8,9,4,5,8,5,8,5,8,8,6,5,10,7,5,4,7,5,6,4,8,5,5,3,7,8,7,7,9,7,5,5,8,9,7,8,9,9,9,9,9,8,7,6,8,6.6,8.6667,7.4267,5.6,7.6667,6.4267,4.7,7.6667,5.8867,8.1,8.6667,8.3267,7.0167,0.0007
359,FP16,Humanities,17.1204,666.5689,38.93,8,9,7,9,8,8,9,9,10,7,9,9,8,10,7,9,10,10,10,10,8,9,6,7,6,8,8,7,7,5,6,8,9,10,9,9,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.3,9.0,8.58,8.5,8.6667,8.5667,7.9,8.3333,8.0733,8.6,9.0,8.76,8.495,0.0007
360,FP16,Humanities,16.9482,663.7797,39.17,6,5,5,7,4,5,5,6,9,6,5,7,6,6,5,8,7,5,4,10,7,5,4,6,6,6,5,5,4,3,3,6,8,6,4,8,6,5,5,8,9,8,6,9,9,9,8,9,7,6,5,8,6.3,8.3333,7.1133,5.2,7.6667,6.1867,4.5,6.3333,5.2333,7.1,8.6667,7.7267,6.565,0.0006
361,FP16,Humanities,16.3522,633.867,38.76,6,4,3,8,5,5,5,7,8,5,4,8,5,7,5,8,7,6,6,9,5,4,3,6,4,6,6,6,5,5,3,7,8,6,7,9,7,6,5,7,9,8,6,8,9,9,8,9,8,7,6,8,6.0,8.6667,7.0667,5.4,8.0,6.44,4.7,6.6667,5.4867,7.5,8.3333,7.8333,6.7067,0.0006
362,FP16,Humanities,16.4872,642.5393,38.97,9,7,7,8,8,8,8,9,9,7,7,10,8,10,8,10,9,9,8,10,8,8,6,6,8,7,9,8,7,7,5,7,9,10,10,8,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.4,9.0,8.64,8.2,8.6667,8.3867,7.6,7.6667,7.6267,8.5,9.0,8.7,8.3383,0.0008
363,FP16,Humanities,16.3845,641.406,39.15,9,7,7,9,7,9,8,9,10,9,8,9,8,10,7,8,10,9,7,10,9,8,7,8,7,8,7,8,6,6,5,7,9,9,9,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.4,8.6667,8.5067,7.3,7.3333,7.3133,8.6,9.0,8.76,8.305,0.0008
364,FP16,Humanities,16.5349,646.6369,39.11,7,7,4,8,6,5,5,7,8,7,5,7,5,7,6,7,7,8,4,9,6,3,4,6,4,5,6,7,4,4,3,8,7,6,5,8,7,6,5,8,9,8,8,8,9,9,9,9,7,6,5,8,6.1,8.3333,6.9933,5.8,7.6667,6.5467,4.7,7.3333,5.7533,7.5,8.3333,7.8333,6.7817,0.0006
365,FP16,Humanities,16.3363,638.5009,39.08,6,5,5,8,5,6,6,7,7,6,5,8,6,7,5,8,8,7,5,10,6,5,4,6,4,5,6,6,5,4,3,7,7,7,5,8,7,6,5,8,9,7,6,9,9,8,7,8,8,7,6,8,6.1,8.6667,7.1267,5.8,7.3333,6.4133,4.9,6.3333,5.4733,7.6,8.3333,7.8933,6.7267,0.0006
366,FP16,Humanities,16.639,648.6033,38.98,7,4,6,7,6,6,4,7,8,7,5,7,6,7,4,9,8,6,5,10,5,5,3,6,5,5,5,6,4,5,3,6,7,6,6,10,6,6,5,8,9,8,8,9,9,9,9,9,8,7,6,8,6.2,8.6667,7.1867,5.7,8.0,6.62,4.6,7.6667,5.8267,7.6,8.6667,8.0267,6.915,0.0006
367,FP16,Humanities,16.9473,653.0444,38.53,9,6,7,9,8,7,9,8,10,8,8,10,7,10,7,8,10,9,9,10,8,7,6,7,8,9,9,8,7,6,5,8,10,7,9,9,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.6,9.0,8.76,7.8,8.6667,8.1467,7.7,7.6667,7.6867,8.6,9.0,8.76,8.3383,0.0008
368,FP16,Humanities,16.367,636.6176,38.9,8,7,7,9,7,9,8,9,10,8,8,9,7,10,7,9,9,10,9,10,8,9,6,8,7,7,9,6,6,7,5,7,9,10,9,10,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.0,9.0,8.4,8.6,8.3333,8.4933,7.6,7.3333,7.4933,8.6,8.6667,8.6267,8.2533,0.0008
369,FP16,Humanities,16.4282,640.5876,38.99,9,8,8,9,9,8,7,8,10,8,8,9,8,9,8,9,9,9,9,10,8,9,6,8,7,9,8,8,7,7,7,7,9,10,9,9,9,9,7,9,9,8,8,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.6,8.6667,8.6267,7.7,8.0,7.82,8.6,9.0,8.76,8.4767,0.0008
370,FP16,Humanities,16.5558,645.128,38.97,8,7,9,9,7,8,9,7,9,8,8,10,9,10,8,9,10,9,9,10,9,9,6,8,7,8,7,7,6,7,8,7,10,10,10,9,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.4,9.0,8.64,8.5,8.6667,8.5667,8.2,7.6667,7.9867,8.5,9.0,8.7,8.4733,0.0008
371,FP16,Humanities,16.1949,628.8031,38.83,9,6,8,8,8,8,8,9,10,9,8,10,9,10,8,10,10,10,7,10,8,9,6,6,7,9,9,6,7,6,6,8,8,9,9,10,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.5,9.0,8.7,8.5,8.6667,8.5667,7.7,8.3333,7.9533,8.6,9.0,8.76,8.495,0.0008
372,FP16,Humanities,17.142,671.6215,39.18,8,8,8,9,7,9,8,8,10,9,9,9,7,10,8,9,9,9,8,10,8,9,7,7,6,8,9,8,7,6,6,7,9,9,9,9,9,9,7,9,9,8,8,9,9,9,8,9,9,9,8,9,8.0,9.0,8.4,8.6,8.6667,8.6267,7.9,8.0,7.94,8.5,9.0,8.7,8.4167,0.0007
373,FP16,Humanities,16.0906,631.0351,39.22,9,8,7,8,7,9,8,9,10,7,8,9,8,9,8,9,10,10,8,10,9,8,7,7,8,8,9,7,6,7,6,8,9,10,9,9,8,8,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.4,9.0,8.64,8.4,8.6667,8.5067,7.8,7.3333,7.6133,8.5,9.0,8.7,8.365,0.0008
374,FP16,Humanities,16.2194,624.8337,38.52,8,8,8,8,7,8,9,8,9,8,8,9,9,9,8,8,10,10,10,10,9,8,6,7,6,9,9,6,6,6,5,8,10,9,9,10,9,9,8,8,9,8,8,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.4,8.3333,8.3733,8.0,8.0,8.0,8.2,8.6667,8.3867,8.335,0.0008
375,FP16,Humanities,16.4507,644.5665,39.18,6,4,5,6,4,5,6,7,8,6,6,8,6,7,6,7,8,6,6,10,6,5,2,6,6,5,6,6,5,4,3,6,8,7,7,9,7,6,5,7,9,7,8,9,9,8,8,8,8,7,6,8,6.4,8.6667,7.3067,5.5,7.3333,6.2333,5.2,7.3333,6.0533,7.2,8.3333,7.6533,6.8117,0.0006
376,FP16,Humanities,16.4559,643.2627,39.09,7,5,4,7,5,5,5,8,7,6,4,8,5,8,5,8,8,7,6,10,6,5,4,6,6,6,6,5,5,4,3,6,7,6,7,9,7,6,5,8,9,8,8,9,9,8,8,8,8,7,6,8,6.3,8.6667,7.2467,5.8,7.6667,6.5467,4.9,7.3333,5.8733,7.5,8.3333,7.8333,6.875,0.0006
377,FP16,Humanities,16.4545,639.9665,38.89,9,7,7,8,8,8,8,8,10,8,8,10,8,10,7,9,9,10,9,10,9,9,6,7,6,9,8,7,6,7,5,7,9,9,8,9,9,9,8,8,9,8,6,9,9,8,8,8,9,9,8,9,8.3,9.0,8.58,8.6,8.3333,8.4933,7.4,7.3333,7.3733,8.3,8.6667,8.4467,8.2233,0.0008
378,FP16,Humanities,16.0976,623.0805,38.71,7,4,4,8,6,5,5,7,7,6,6,8,7,8,5,7,8,6,6,9,6,5,4,7,5,6,6,6,4,4,3,6,8,6,7,8,7,6,5,7,9,8,8,9,9,9,8,9,7,6,5,8,6.5,8.3333,7.2333,5.6,7.6667,6.4267,5.1,7.0,5.86,7.3,8.6667,7.8467,6.8417,0.0007
379,FP16,Humanities,16.9635,657.6464,38.77,8,9,7,9,7,8,8,7,9,7,8,8,7,9,7,9,9,10,10,10,8,8,6,7,7,9,9,9,6,6,6,7,10,10,9,9,9,9,7,9,9,8,8,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.5,8.6667,8.5667,7.7,8.3333,7.9533,8.4,9.0,8.64,8.39,0.0008
380,FP16,Humanities,17.0129,661.7872,38.9,9,9,8,8,7,8,9,9,10,9,7,9,8,9,8,10,10,10,8,10,9,9,5,7,8,9,7,8,7,7,5,7,10,10,10,10,9,9,7,8,9,8,6,9,9,9,8,9,9,9,8,9,8.7,9.0,8.82,8.9,8.6667,8.8067,7.4,7.3333,7.3733,8.6,9.0,8.76,8.44,0.0007
381,FP16,Humanities,16.4705,638.2389,38.75,6,5,5,8,5,5,6,8,8,6,4,8,7,7,5,8,8,6,5,10,6,6,3,7,6,6,6,7,5,3,3,7,7,7,6,8,7,6,5,7,9,7,6,9,9,8,7,8,8,7,6,8,6.5,8.6667,7.3667,5.7,7.3333,6.3533,4.8,6.3333,5.4133,7.8,8.3333,8.0133,6.7867,0.0006
382,FP16,Humanities,16.6735,645.0991,38.69,8,8,8,9,8,8,9,9,10,7,7,8,8,9,7,8,9,10,9,10,8,7,7,7,6,9,9,8,6,7,5,7,9,9,10,9,9,9,7,8,9,8,6,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.3,8.3333,8.3133,7.8,7.3333,7.6133,8.3,8.6667,8.4467,8.2083,0.0008
383,FP16,Humanities,16.1407,634.5607,39.31,9,8,7,8,6,9,9,9,10,7,8,9,9,10,8,9,10,9,9,10,8,8,7,8,7,9,8,7,6,7,6,6,8,10,9,8,9,8,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.5,8.3333,8.4333,7.9,7.3333,7.6733,8.3,8.6667,8.4467,8.2683,0.0008
384,FP16,Humanities,16.3239,639.9659,39.2,8,8,7,9,8,9,9,9,10,8,7,8,6,10,8,9,10,10,9,10,8,8,5,6,8,8,9,8,7,5,7,8,10,10,9,9,9,9,7,8,9,8,6,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.5,8.3333,8.4333,7.7,7.3333,7.5533,8.4,8.6667,8.5067,8.2833,0.0008
385,FP16,Humanities,16.5686,647.0169,39.05,6,4,4,7,6,5,6,8,9,5,4,8,5,7,5,7,7,6,6,9,7,5,3,6,5,6,5,7,4,4,2,6,7,7,6,9,7,6,5,8,9,8,6,9,9,8,7,8,8,7,6,8,6.3,8.6667,7.2467,5.5,7.6667,6.3667,4.6,6.3333,5.2933,7.5,8.3333,7.8333,6.685,0.0006
386,FP16,Humanities,16.6761,651.5263,39.07,9,9,8,9,7,9,9,7,9,8,6,9,8,9,7,8,10,10,9,10,8,8,6,7,7,8,10,7,7,7,6,7,10,8,9,9,9,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.4,9.0,8.64,8.5,8.3333,8.4333,7.8,8.0,7.88,8.2,8.6667,8.3867,8.335,0.0008
387,FP16,Humanities,16.3391,640.6677,39.21,6,5,5,8,4,5,6,7,8,6,4,8,6,8,4,8,9,6,5,10,6,5,4,6,6,5,5,5,5,4,3,7,7,5,5,9,7,6,5,8,9,8,6,9,9,9,8,9,8,7,6,8,6.4,8.6667,7.3067,5.5,8.0,6.5,4.6,6.6667,5.4267,7.6,8.6667,8.0267,6.815,0.0007
388,FP16,Humanities,16.4988,645.0004,39.09,7,5,4,7,6,5,4,7,8,6,5,7,5,7,5,8,8,6,5,10,7,5,3,6,5,6,5,5,5,4,3,6,8,7,7,8,7,6,5,8,9,8,6,9,9,8,8,8,7,6,5,8,6.6,8.3333,7.2933,5.7,7.3333,6.3533,4.6,6.3333,5.2933,7.2,8.3333,7.6533,6.6483,0.0006
389,FP16,Humanities,16.4259,645.395,39.29,9,8,6,8,8,8,7,8,10,8,7,9,9,10,7,8,9,10,8,10,8,7,6,8,8,8,8,6,6,6,6,7,9,10,9,9,9,9,8,9,9,8,6,9,9,8,8,8,9,9,8,9,8.5,9.0,8.7,8.4,8.3333,8.3733,7.2,7.3333,7.2533,8.2,8.6667,8.3867,8.1783,0.0008
390,FP16,Humanities,16.6824,651.3899,39.05,7,4,5,7,4,5,5,7,8,4,6,7,6,6,5,8,7,6,4,10,7,6,3,6,5,6,7,7,5,4,5,6,7,7,6,9,7,5,5,8,9,8,6,9,9,9,9,9,7,6,5,8,6.3,8.3333,7.1133,5.3,7.6667,6.2467,5.1,6.6667,5.7267,7.5,8.6667,7.9667,6.7633,0.0006
391,FP16,Humanities,16.1223,634.1661,39.33,8,7,9,8,7,8,9,9,10,6,8,9,7,10,7,8,9,9,9,10,8,7,6,7,7,9,8,8,6,6,6,9,9,9,9,10,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.0,8.6667,8.2667,7.9,7.6667,7.8067,8.7,9.0,8.82,8.3233,0.0008
392,FP16,Humanities,16.2989,635.6309,39.0,9,7,7,8,7,8,9,8,10,7,8,8,7,9,8,8,10,9,9,10,7,8,6,6,8,9,9,8,6,7,4,7,9,9,9,9,9,8,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.1,8.3333,8.1933,7.6,7.3333,7.4933,8.1,8.6667,8.3267,8.1333,0.0008
393,FP16,Humanities,16.3715,692.5695,42.3,8,7,8,9,7,8,9,9,10,9,8,9,7,9,7,9,9,10,9,10,8,7,6,7,6,9,8,8,6,7,5,8,9,9,9,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,7.9,9.0,8.34,8.4,8.6667,8.5067,7.7,7.3333,7.5533,8.7,9.0,8.82,8.305,0.0007
394,FP16,Humanities,16.5334,649.833,39.3,6,5,6,7,6,6,6,8,8,3,6,8,5,5,4,8,6,7,5,9,6,6,3,7,4,5,5,5,5,3,3,7,7,8,7,8,7,6,5,8,9,8,8,9,9,9,9,9,7,6,5,8,6.0,8.3333,6.9333,5.4,7.6667,6.3067,5.0,7.3333,5.9333,7.5,8.6667,7.9667,6.785,0.0006
395,FP16,Humanities,16.3542,638.5917,39.05,8,7,9,8,9,9,8,9,10,8,8,9,8,10,8,9,10,10,9,10,10,8,6,8,7,9,9,7,7,6,6,7,9,9,9,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.7,9.0,8.82,8.5,8.6667,8.5667,8.0,7.3333,7.7333,8.5,9.0,8.7,8.455,0.0008
396,FP16,Humanities,16.8383,662.364,39.34,7,8,8,8,7,9,8,9,10,8,7,9,7,9,8,10,10,10,10,10,7,8,5,7,8,9,9,8,6,6,6,7,8,9,8,8,9,8,7,8,9,8,6,9,9,8,8,8,9,9,8,9,7.9,9.0,8.34,8.4,8.3333,8.3733,7.6,7.3333,7.4933,8.4,8.6667,8.5067,8.1783,0.0007
397,FP16,Humanities,16.2725,637.5335,39.18,9,8,8,8,7,9,8,8,9,8,7,8,8,10,8,9,10,8,9,10,9,9,6,6,7,9,8,6,7,5,6,7,8,8,7,10,9,9,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.3,9.0,8.58,8.3,8.6667,8.4467,7.4,7.3333,7.3733,8.1,9.0,8.46,8.215,0.0008
398,FP16,Humanities,16.6797,649.4139,38.93,8,9,7,9,6,8,9,8,10,8,8,9,8,10,8,8,10,10,9,10,8,9,7,8,7,9,8,7,7,6,5,8,9,10,9,9,9,9,7,8,9,8,6,9,9,9,8,9,9,9,8,9,8.2,9.0,8.52,8.8,8.6667,8.7467,7.7,7.3333,7.5533,8.4,9.0,8.64,8.365,0.0008
399,FP16,Humanities,16.5467,645.4569,39.01,7,4,5,8,5,6,5,7,8,5,4,8,5,6,5,9,8,6,5,10,6,6,3,6,4,6,6,6,5,5,3,7,6,4,5,9,6,5,4,8,9,7,6,9,9,8,7,8,8,7,6,8,6.0,8.6667,7.0667,5.3,7.3333,6.1133,4.5,6.3333,5.2333,7.8,8.3333,8.0133,6.6067,0.0006
400,FP16,Humanities,16.767,656.8456,39.17,7,7,8,8,9,9,8,9,10,8,8,9,8,9,8,8,10,10,9,10,9,7,7,6,8,8,9,7,7,6,6,8,9,10,9,10,9,9,8,8,9,8,6,9,9,9,8,9,9,9,8,9,8.6,9.0,8.76,8.3,8.6667,8.4467,8.0,7.3333,7.7333,8.3,9.0,8.58,8.38,0.0008
401,FP16,Meta-cognition,17.1786,679.0526,39.53,6,2,5,7,6,6,5,7,8,5,4,8,5,7,5,8,7,7,6,9,6,3,4,6,4,6,6,7,4,5,4,6,9,7,7,9,6,6,4,7,9,8,8,9,9,8,8,8,7,6,5,8,6.1,8.3333,6.9933,5.4,7.3333,6.1733,5.0,7.0,5.8,7.4,8.3333,7.7733,6.685,0.0006
402,FP16,Meta-cognition,16.6531,648.9523,38.97,9,7,7,8,7,8,9,9,10,9,8,9,6,10,8,9,10,9,9,10,8,8,6,7,7,8,9,7,5,6,5,8,9,10,10,10,9,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.4,8.6667,8.5067,7.9,7.6667,7.8067,8.6,9.0,8.76,8.3683,0.0008
403,FP16,Meta-cognition,16.5153,639.4015,38.72,8,8,7,8,8,8,9,9,10,8,7,9,8,10,7,9,9,9,9,10,8,8,6,7,6,9,8,8,6,6,5,7,9,8,9,9,8,9,8,9,9,8,6,9,9,9,9,9,9,9,8,9,8.0,9.0,8.4,8.3,8.6667,8.4467,7.5,7.6667,7.5667,8.5,9.0,8.7,8.2783,0.0008
404,FP16,Meta-cognition,16.5531,651.6393,39.37,9,6,7,8,8,8,8,10,10,9,8,9,8,10,8,9,9,9,10,10,8,9,6,8,7,8,9,7,7,6,7,7,10,9,9,9,9,9,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.3,8.6667,8.4467,7.9,7.3333,7.6733,8.6,9.0,8.76,8.395,0.0008
405,FP16,Meta-cognition,16.6571,654.6654,39.3,8,9,5,9,8,9,9,8,10,9,8,10,6,10,7,9,10,10,9,10,8,8,6,7,7,9,8,8,6,6,6,7,9,8,10,8,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.1,9.0,8.46,8.7,8.6667,8.6867,7.6,7.3333,7.4933,8.5,9.0,8.7,8.335,0.0008
406,FP16,Meta-cognition,16.4078,634.7751,38.69,9,8,7,10,6,9,9,8,10,8,8,7,8,10,7,8,10,10,9,10,8,8,6,7,8,9,9,8,7,7,5,7,10,10,10,9,9,9,8,9,9,8,6,9,9,9,8,9,9,9,8,9,8.5,9.0,8.7,8.8,8.6667,8.7467,7.8,7.3333,7.6133,8.3,9.0,8.58,8.41,0.0008
407,FP16,Meta-cognition,16.795,661.0503,39.36,9,7,8,8,8,8,8,9,10,10,8,9,8,10,7,9,10,10,10,10,7,9,6,7,9,8,8,8,6,6,6,6,9,8,10,10,9,9,7,9,9,8,6,9,9,9,9,9,9,9,8,9,8.5,9.0,8.7,8.5,8.6667,8.5667,7.8,7.6667,7.7467,8.5,9.0,8.7,8.4283,0.0008
408,FP16,Meta-cognition,16.3667,639.5814,39.08,7,3,6,8,7,5,6,7,8,5,4,6,6,8,5,8,7,6,5,10,6,5,3,6,5,6,6,6,5,4,2,6,7,6,7,8,7,6,5,8,9,7,8,9,9,8,8,8,8,7,6,8,6.5,8.6667,7.3667,5.4,7.3333,6.1733,4.9,7.3333,5.8733,7.3,8.3333,7.7133,6.7817,0.0006
409,FP16,Meta-cognition,16.9011,658.1039,38.94,7,4,4,8,5,6,6,7,7,6,6,9,7,6,5,8,7,6,5,9,7,5,4,5,6,6,5,7,6,4,3,7,8,5,5,9,7,6,4,8,9,8,8,9,9,9,9,9,8,7,6,8,6.7,8.6667,7.4867,5.4,8.0,6.44,4.7,7.6667,5.8867,7.7,8.6667,8.0867,6.975,0.0006
410,FP16,Meta-cognition,16.2622,636.1134,39.12,6,4,5,8,6,6,6,7,7,6,5,8,6,7,4,7,7,6,6,10,6,7,3,7,6,5,6,6,5,4,3,5,7,7,6,8,7,5,4,8,9,7,8,9,9,9,8,9,8,7,6,8,6.3,8.6667,7.2467,5.7,7.6667,6.4867,4.8,7.3333,5.8133,7.4,8.6667,7.9067,6.8633,0.0007
411,FP16,Meta-cognition,17.2514,675.8215,39.17,8,8,8,8,7,8,8,8,10,8,8,9,8,10,8,9,10,10,9,10,6,9,7,7,8,10,9,8,7,6,6,6,9,10,9,9,8,9,8,9,9,8,8,9,9,8,8,8,9,9,8,9,8.1,9.0,8.46,8.8,8.3333,8.6133,8.0,8.0,8.0,8.3,8.6667,8.4467,8.38,0.0007
412,FP16,Meta-cognition,16.76,655.0393,39.08,8,8,6,9,7,7,8,9,10,8,8,10,8,10,8,9,10,9,8,10,8,9,7,8,7,9,8,8,6,8,5,6,9,9,9,7,9,9,7,9,9,8,6,9,9,8,8,8,9,9,8,9,8.2,9.0,8.52,8.6,8.3333,8.4933,7.4,7.3333,7.3733,8.5,8.6667,8.5667,8.2383,0.0008
413,FP16,Meta-cognition,16.8629,660.2598,39.15,8,8,8,9,8,9,9,8,10,8,8,9,8,9,8,10,10,9,10,10,9,9,7,7,7,9,10,8,6,6,6,7,8,8,10,10,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.3,9.0,8.58,8.4,8.6667,8.5067,8.4,8.3333,8.3733,8.7,9.0,8.82,8.57,0.0008
414,FP16,Meta-cognition,16.48,643.3054,39.04,6,5,4,7,5,4,7,9,8,5,5,9,6,6,6,9,7,6,5,10,7,6,3,6,6,5,6,6,4,3,4,7,8,6,7,9,7,6,5,8,9,8,6,9,9,8,8,8,8,7,6,8,6.4,8.6667,7.3067,5.2,7.6667,6.1867,5.2,6.6667,5.7867,8.0,8.3333,8.1333,6.8533,0.0006
415,FP16,Meta-cognition,16.35,641.1217,39.21,7,4,3,7,4,5,6,7,8,4,5,7,7,6,5,8,7,7,6,10,6,5,3,5,6,6,5,6,5,4,4,5,7,6,6,8,7,6,5,7,9,8,6,9,9,8,8,8,7,6,5,8,6.4,8.3333,7.1733,5.3,7.3333,6.1133,4.8,6.3333,5.4133,7.0,8.3333,7.5333,6.5583,0.0006
416,FP16,Meta-cognition,16.8226,663.1431,39.42,9,7,7,9,8,8,9,8,10,7,7,9,6,9,8,8,9,10,8,10,7,8,6,8,7,7,8,7,6,7,6,7,10,8,10,9,9,9,8,9,9,8,8,9,9,9,9,9,9,9,8,9,8.1,9.0,8.46,8.0,8.6667,8.2667,7.7,8.3333,7.9533,8.4,9.0,8.64,8.33,0.0007
417,FP16,Meta-cognition,16.6477,655.0801,39.35,9,7,8,9,8,8,8,9,10,9,8,9,8,10,9,9,10,8,9,10,9,8,7,7,8,9,9,8,7,7,5,8,9,8,10,10,9,8,7,9,9,8,6,9,9,9,8,9,9,9,8,9,8.7,9.0,8.82,8.2,8.6667,8.3867,8.0,7.3333,7.7333,8.8,9.0,8.88,8.455,0.0008
418,FP16,Meta-cognition,16.7572,706.7922,42.18,6,4,4,8,5,5,5,8,8,5,4,9,7,7,5,8,8,6,5,10,8,5,5,6,5,6,5,6,4,3,3,8,7,5,6,9,6,6,4,7,9,8,8,9,9,9,8,9,8,7,6,8,6.4,8.6667,7.3067,5.2,8.0,6.32,4.6,7.3333,5.6933,7.9,8.6667,8.2067,6.8817,0.0006
