ID,Precision,Category,Latency_s,Net_Energy_J,Power_W,T1_CA,T1_CC,T1_SQ,T1_LA,T2_CA,T2_CC,T2_SQ,T2_LA,T3_CA,T3_CC,T3_SQ,T3_LA,T4_CA,T4_CC,T4_SQ,T4_LA,T5_CA,T5_CC,T5_SQ,T5_LA,T6_CA,T6_CC,T6_SQ,T6_LA,T7_CA,T7_CC,T7_SQ,T7_LA,T8_CA,T8_CC,T8_SQ,T8_LA,T9_CA,T9_CC,T9_SQ,T9_LA,T10_CA,T10_CC,T10_SQ,T10_LA,GPT4_CA,GPT4_CC,GPT4_SQ,GPT4_LA,Claude_CA,Claude_CC,Claude_SQ,Claude_LA,Gemini_CA,Gemini_CC,Gemini_SQ,Gemini_LA,Human_mean_CA,AI_mean_CA,Weighted_CA,Human_mean_CC,AI_mean_CC,Weighted_CC,Human_mean_SQ,AI_mean_SQ,Weighted_SQ,Human_mean_LA,AI_mean_LA,Weighted_LA,Qped,LpW
347,NF4,Humanities,33.4585,1330.2319,39.76,8,8,8,8,8,8,8,8,10,8,9,9,8,10,8,8,10,9,8,10,7,8,6,6,7,8,9,7,6,8,6,8,9,9,10,10,9,9,7,9,9,8,6,9,7,6,5,8,7,6,5,8,8.2,7.6667,7.9867,8.5,6.6667,7.7667,7.9,5.3333,6.8733,8.3,8.3333,8.3133,7.735,0.0002
348,NF4,Humanities,47.8808,1913.352,39.96,8,6,7,8,6,6,8,8,10,5,7,8,7,7,6,9,8,7,8,9,7,7,5,5,5,6,8,6,5,4,4,6,7,7,9,8,7,6,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.0,8.6667,7.6667,6.1,8.3333,6.9933,6.9,7.0,6.94,7.5,9.0,8.1,7.425,0.0001
349,NF4,Humanities,47.9724,1916.9215,39.96,8,5,7,7,6,7,8,8,9,8,7,9,8,8,7,8,9,7,8,9,7,5,6,6,7,7,8,7,6,4,6,8,7,7,9,8,8,7,6,8,9,8,6,9,5,4,4,8,7,5,4,8,7.5,7.0,7.3,6.5,5.6667,6.1667,7.2,4.6667,6.1867,7.8,8.3333,8.0133,6.9167,0.0001
350,NF4,Humanities,48.1972,1976.1331,41.0,8,8,7,8,8,9,7,8,10,8,9,10,9,9,9,9,10,9,8,10,8,6,6,7,6,9,9,7,7,7,5,8,9,9,9,8,9,8,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,7.7,7.6667,7.6867,8.4,9.0,8.64,8.2717,0.0001
351,NF4,Humanities,27.1735,1086.3743,39.98,8,5,8,7,5,7,8,7,9,6,7,8,6,8,7,8,8,7,7,10,7,6,5,7,5,6,8,7,6,4,5,7,8,6,8,8,8,7,8,7,9,8,6,9,7,5,4,8,7,6,5,8,7.0,7.6667,7.2667,6.2,6.3333,6.2533,7.1,5.0,6.26,7.6,8.3333,7.8933,6.9183,0.0002
352,NF4,Humanities,48.1974,1922.6304,39.89,9,6,8,9,7,8,8,8,9,8,8,9,8,9,8,10,10,10,8,10,8,7,7,8,8,8,8,8,6,7,6,7,10,10,9,8,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,7.8,7.0,7.48,8.6,9.0,8.76,8.25,0.0001
353,NF4,Humanities,47.8,1916.4834,40.09,8,5,8,8,6,7,7,8,9,6,7,7,7,8,6,8,7,7,9,9,6,6,6,6,7,7,7,6,6,3,5,7,8,8,9,8,8,6,6,8,9,8,8,9,8,8,7,9,9,9,8,9,7.2,8.6667,7.7867,6.3,8.3333,7.1133,7.0,7.6667,7.2667,7.5,9.0,8.1,7.5667,0.0001
354,NF4,Humanities,47.738,1905.2906,39.91,9,8,8,8,8,9,8,8,10,8,8,8,9,10,8,8,10,10,10,10,8,9,5,7,7,7,8,7,6,7,6,7,9,9,9,10,9,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.5,8.3333,8.4333,7.8,7.0,7.48,8.2,9.0,8.52,8.25,0.0001
355,NF4,Humanities,48.0617,1912.0396,39.78,8,7,9,8,7,9,8,8,10,7,8,9,9,10,7,9,10,10,9,10,8,9,6,7,7,8,8,8,6,6,6,7,8,9,9,10,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.4,8.3333,8.3733,7.8,7.6667,7.7467,8.4,9.0,8.64,8.2867,0.0001
356,NF4,Humanities,47.5677,1896.2558,39.86,9,8,6,8,7,8,9,8,10,9,9,8,8,10,7,10,10,10,9,10,8,7,6,8,7,9,9,7,5,6,4,7,10,9,10,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.7,7.0,7.42,8.4,9.0,8.64,8.235,0.0001
357,NF4,Humanities,48.4222,1930.3175,39.86,8,8,9,8,7,8,8,8,10,8,8,9,7,10,9,10,10,9,10,10,8,8,7,8,5,10,9,7,7,6,5,8,9,8,10,9,9,9,8,9,9,8,8,9,7,6,5,8,7,6,5,8,8.0,7.6667,7.8667,8.4,6.6667,7.7067,8.3,6.0,7.38,8.6,8.3333,8.4933,7.8617,0.0001
358,NF4,Humanities,48.1773,1933.208,40.13,9,9,7,9,7,8,9,8,10,8,8,9,9,10,7,10,9,9,9,10,8,8,7,8,7,9,8,8,6,6,5,7,9,8,10,9,9,8,8,8,9,8,6,9,7,6,5,8,7,6,5,8,8.3,7.6667,8.0467,8.3,6.6667,7.6467,7.8,5.3333,6.8133,8.6,8.3333,8.4933,7.75,0.0001
359,NF4,Humanities,36.3624,1445.136,39.74,7,4,4,7,4,6,6,7,8,5,5,7,7,7,4,7,9,6,6,9,6,5,3,5,5,6,6,5,6,4,3,6,7,6,7,7,6,6,4,7,9,7,6,9,8,8,7,9,9,9,8,9,6.5,8.6667,7.3667,5.5,8.0,6.5,4.8,7.0,5.68,6.7,9.0,7.62,6.7917,0.0001
360,NF4,Humanities,48.7352,1938.2315,39.77,9,9,9,9,8,9,8,10,10,8,8,9,8,10,7,9,9,10,8,10,8,9,7,8,6,9,8,7,7,7,5,7,9,10,8,9,9,9,7,8,9,8,6,9,7,6,5,8,7,6,5,8,8.3,7.6667,8.0467,9.0,6.6667,8.0667,7.5,5.3333,6.6333,8.6,8.3333,8.4933,7.81,0.0001
361,NF4,Humanities,47.9281,1976.1113,41.23,9,7,8,8,8,7,9,9,10,7,9,10,7,10,7,8,9,10,8,10,8,8,6,7,6,8,7,8,6,6,6,7,10,10,9,9,9,8,8,9,9,8,8,8,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.1,8.3333,8.1933,7.7,7.6667,7.6867,8.5,8.6667,8.5667,8.2083,0.0001
362,NF4,Humanities,48.0638,1919.7407,39.94,8,6,6,8,7,6,8,7,9,5,7,7,5,7,7,8,8,7,7,10,8,6,5,6,6,7,8,6,6,4,3,7,8,8,8,8,8,7,6,7,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.3,8.3333,7.1133,6.5,7.0,6.7,7.4,9.0,8.04,7.425,0.0001
363,NF4,Humanities,48.0109,1969.0314,41.01,7,6,7,8,7,6,7,6,8,6,7,8,7,8,7,8,9,9,9,10,8,6,6,6,8,7,8,6,5,6,4,5,8,8,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.9,8.3333,7.4733,7.0,7.0,7.0,7.3,9.0,7.98,7.605,0.0001
364,NF4,Humanities,47.81,1907.9224,39.91,8,7,6,8,7,8,8,9,10,6,8,9,8,9,7,8,10,10,10,10,7,7,5,6,7,8,8,7,5,6,5,8,10,10,10,9,9,9,8,9,9,8,8,8,7,6,5,8,7,6,5,8,8.1,7.6667,7.9267,8.0,6.6667,7.4667,7.5,6.0,6.9,8.3,8.0,8.18,7.6183,0.0001
365,NF4,Humanities,47.8519,1915.107,40.02,8,8,8,9,8,8,10,9,10,8,8,9,7,9,8,9,10,10,8,10,8,8,6,8,6,7,9,8,6,6,6,9,10,9,9,10,9,9,8,9,9,7,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.2,8.0,8.12,8.0,7.6667,7.8667,9.0,9.0,9.0,8.3433,0.0001
366,NF4,Humanities,48.161,1916.4287,39.79,8,8,8,9,8,9,8,7,10,8,8,10,8,9,7,9,10,9,8,10,8,8,7,8,8,8,9,7,7,7,5,7,9,9,8,10,9,8,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.3,8.3333,8.3133,7.6,7.6667,7.6267,8.6,9.0,8.76,8.3167,0.0001
367,NF4,Humanities,48.4294,1941.3434,40.09,8,6,8,8,6,7,8,8,9,6,6,8,7,8,8,8,8,7,7,9,7,6,5,7,8,7,9,5,5,5,5,7,9,8,8,9,8,7,6,7,9,8,8,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.7,8.3333,7.3533,7.0,7.6667,7.2667,7.6,9.0,8.16,7.6867,0.0001
368,NF4,Humanities,47.802,1966.4342,41.14,7,7,7,8,6,6,8,6,9,5,7,8,6,8,7,8,10,8,7,10,6,6,6,7,6,7,7,6,6,4,4,8,8,9,8,8,8,7,7,8,9,8,6,9,7,6,5,8,7,6,5,8,7.2,7.6667,7.3867,6.7,6.6667,6.6867,6.8,5.3333,6.2133,7.7,8.3333,7.9533,7.06,0.0001
369,NF4,Humanities,47.6055,1906.2338,40.04,7,4,5,7,7,7,8,8,9,6,6,8,6,8,7,8,9,7,6,9,8,7,5,6,8,6,7,6,5,5,5,6,9,7,8,7,7,7,7,7,9,8,8,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.4,8.3333,7.1733,6.4,7.6667,6.9067,7.2,9.0,7.92,7.4917,0.0001
370,NF4,Humanities,48.0886,1915.117,39.82,9,7,8,9,8,9,7,9,10,7,6,9,9,10,7,9,9,9,8,10,8,8,5,7,8,9,9,8,6,6,5,7,9,8,9,9,8,9,9,8,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,7.3,7.0,7.18,8.5,9.0,8.7,8.16,0.0001
371,NF4,Humanities,47.6626,1905.9554,39.99,8,5,9,8,6,7,7,8,9,7,6,8,7,8,7,7,9,7,7,9,7,6,5,7,7,6,8,6,6,4,6,7,9,7,7,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.6,8.6667,8.0267,6.4,8.3333,7.1733,6.9,7.0,6.94,7.6,9.0,8.16,7.575,0.0001
372,NF4,Humanities,48.7332,1945.86,39.93,8,6,7,9,9,9,9,8,10,7,9,10,7,9,8,9,10,10,7,10,9,8,6,8,6,8,9,8,7,7,5,7,9,10,9,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.7,7.6667,7.6867,8.8,9.0,8.88,8.3467,0.0001
373,NF4,Humanities,47.5341,1890.4332,39.77,9,7,8,8,7,8,9,9,10,7,7,9,7,10,8,9,10,9,7,10,8,7,6,8,7,9,10,7,6,7,6,8,10,9,9,9,8,8,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.1,8.3333,8.1933,7.8,7.0,7.48,8.6,9.0,8.76,8.205,0.0001
374,NF4,Humanities,47.6191,1905.7127,40.02,9,7,7,9,7,8,8,8,10,7,8,9,8,9,7,9,10,9,8,10,9,8,6,7,8,9,8,7,7,7,5,8,8,8,10,10,9,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.1,8.3333,8.1933,7.4,7.6667,7.5067,8.6,9.0,8.76,8.2567,0.0001
375,NF4,Humanities,47.6597,1901.613,39.9,8,8,9,9,7,9,9,9,10,7,9,8,8,9,8,8,9,9,9,10,8,8,7,7,8,7,8,8,7,7,5,7,9,9,9,10,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.2,8.3333,8.2533,8.1,7.6667,7.9267,8.5,9.0,8.7,8.3317,0.0001
376,NF4,Humanities,48.1447,1925.2013,39.99,8,8,9,9,7,9,8,8,9,7,8,9,8,10,8,9,10,9,7,10,8,9,6,7,7,10,8,8,7,6,7,7,10,10,10,8,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.7,8.3333,8.5533,7.8,7.0,7.48,8.4,9.0,8.64,8.28,0.0001
377,NF4,Humanities,47.7139,1904.9391,39.92,8,4,6,8,7,7,8,8,10,4,7,7,6,9,7,7,9,8,8,10,7,6,5,7,6,6,8,7,6,5,4,7,8,6,8,10,8,7,8,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.2,8.3333,7.0533,6.9,7.0,6.94,7.9,9.0,8.34,7.575,0.0001
378,NF4,Humanities,47.5074,1906.083,40.12,8,8,8,9,6,8,7,8,9,8,9,10,7,10,7,9,10,10,10,10,8,7,6,7,7,9,8,8,7,7,5,7,8,10,9,9,8,9,8,8,9,8,8,9,7,6,5,8,7,6,5,8,7.8,7.6667,7.7467,8.6,6.6667,7.8267,7.7,6.0,7.02,8.5,8.3333,8.4333,7.7567,0.0001
379,NF4,Humanities,48.7023,1946.0593,39.96,8,8,8,9,6,7,8,8,9,7,8,10,6,9,7,9,10,9,8,10,9,8,6,8,8,8,9,7,5,6,5,8,8,9,9,9,9,8,7,9,9,8,8,9,8,8,7,9,9,9,8,9,7.8,8.6667,8.1467,7.9,8.3333,8.0733,7.5,7.6667,7.5667,8.7,9.0,8.82,8.1517,0.0001
380,NF4,Humanities,48.3954,1936.7272,40.02,9,7,8,9,9,8,9,9,10,8,8,9,7,10,7,8,9,10,10,10,9,8,7,7,8,9,9,7,5,5,4,8,10,10,10,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.5,8.6667,8.5667,8.4,8.3333,8.3733,8.0,7.0,7.6,8.5,9.0,8.7,8.31,0.0001
381,NF4,Humanities,48.1162,1980.4247,41.16,7,5,6,8,6,6,8,8,9,7,7,7,7,8,7,7,9,9,8,9,7,6,5,7,7,6,8,6,5,5,4,6,8,8,9,9,8,8,6,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.8,8.3333,7.4133,6.8,7.0,6.88,7.5,9.0,8.1,7.56,0.0001
382,NF4,Humanities,48.1494,1921.936,39.92,9,8,9,9,8,8,9,9,10,7,8,10,9,10,8,9,9,9,8,10,8,9,6,8,8,7,9,7,6,6,6,7,10,10,9,9,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.3,8.3333,8.3133,7.9,7.0,7.54,8.7,9.0,8.82,8.325,0.0001
383,NF4,Humanities,47.706,1907.4274,39.98,7,7,7,8,6,7,8,8,9,7,7,7,6,8,8,8,9,7,8,10,7,7,6,5,7,6,8,7,6,5,5,6,8,7,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.3,8.6667,7.8467,6.8,8.3333,7.4133,7.2,7.0,7.12,7.6,9.0,8.16,7.635,0.0001
384,NF4,Humanities,47.7561,1914.9055,40.1,9,8,10,8,8,8,8,8,10,8,10,9,9,10,10,9,10,10,8,10,8,10,5,7,7,9,9,8,7,7,4,7,10,10,7,8,8,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.6,8.6667,8.6267,8.9,8.3333,8.6733,7.9,7.0,7.54,8.3,9.0,8.58,8.355,0.0001
385,NF4,Humanities,46.5658,1864.6607,40.04,8,7,9,9,7,9,10,8,10,7,8,8,7,10,7,8,10,9,8,10,9,8,7,7,7,6,9,7,7,6,5,7,9,10,8,8,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.1,8.3333,8.1933,7.9,7.6667,7.8067,8.0,9.0,8.4,8.2117,0.0001
386,NF4,Humanities,48.4376,1941.2404,40.08,8,7,6,8,8,9,9,9,9,9,8,9,7,9,9,8,10,9,10,10,9,8,6,7,6,7,8,7,6,6,6,7,9,9,10,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.1,8.6667,8.3267,8.2,8.3333,8.2533,8.0,7.6667,7.8667,8.3,9.0,8.58,8.2567,0.0001
387,NF4,Humanities,47.825,1917.6673,40.1,9,7,7,8,8,8,9,8,10,8,7,9,8,10,9,8,10,10,9,10,8,8,6,7,7,8,9,7,6,6,6,7,9,8,10,10,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,8.0,7.0,7.6,8.3,9.0,8.58,8.235,0.0001
388,NF4,Humanities,47.7559,1910.8886,40.01,7,6,7,7,6,7,7,9,10,6,6,9,7,8,6,7,9,8,7,9,9,6,6,6,8,6,7,6,5,5,3,7,7,7,8,8,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.6,8.3333,7.2933,6.4,7.0,6.64,7.6,9.0,8.16,7.515,0.0001
389,NF4,Humanities,47.9599,1920.8517,40.05,6,4,4,6,7,6,6,6,8,6,4,8,5,6,5,7,7,6,5,10,6,5,4,5,3,5,6,6,4,4,4,6,7,6,6,7,6,5,5,7,9,8,6,9,8,8,7,9,9,9,8,9,5.9,8.6667,7.0067,5.3,8.3333,6.5133,4.9,7.0,5.74,6.8,9.0,7.68,6.735,0.0001
390,NF4,Humanities,48.1346,1982.2991,41.18,8,6,9,9,7,8,9,8,10,7,7,9,5,10,8,10,10,10,9,10,7,8,6,8,8,8,8,8,6,6,6,8,9,9,9,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,7.9,8.6667,8.2067,8.1,8.3333,8.1933,7.9,7.0,7.54,8.8,9.0,8.88,8.205,0.0001
391,NF4,Humanities,47.8617,1913.8488,39.99,8,8,9,9,6,9,9,7,10,8,9,10,8,10,7,9,10,10,8,10,8,8,6,7,8,9,9,7,5,6,6,7,9,10,9,9,9,8,8,8,9,8,6,9,6,6,6,9,9,9,8,9,8.1,8.0,8.06,8.6,7.6667,8.2267,8.0,6.6667,7.4667,8.3,9.0,8.58,8.0833,0.0001
392,NF4,Humanities,47.7974,1920.5568,40.18,8,7,6,8,7,7,7,8,9,6,8,9,6,8,7,8,9,8,7,10,7,6,5,6,6,7,7,6,4,5,4,7,6,8,8,9,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.0,8.6667,7.6667,6.9,8.3333,7.4733,6.6,7.0,6.76,7.9,9.0,8.34,7.56,0.0001
393,NF4,Humanities,47.769,1901.1988,39.8,7,6,8,8,7,6,7,7,9,8,7,7,6,8,6,9,10,7,7,9,7,6,6,6,6,7,7,7,6,4,5,6,8,7,8,8,8,7,6,8,9,8,6,9,7,6,5,8,7,6,5,8,7.4,7.6667,7.5067,6.6,6.6667,6.6267,6.7,5.3333,6.1533,7.5,8.3333,7.8333,7.03,0.0001
394,NF4,Humanities,48.1899,1934.7702,40.15,8,8,7,9,8,8,8,7,10,8,8,9,8,10,8,9,10,10,7,10,9,7,6,7,9,9,9,6,6,7,5,8,10,10,9,9,9,8,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.7,8.6667,8.6867,8.5,8.3333,8.4333,7.4,7.6667,7.5067,8.3,9.0,8.58,8.3017,0.0001
395,NF4,Humanities,47.8316,1909.799,39.93,9,6,7,10,8,8,9,8,10,8,10,8,8,10,8,8,9,10,8,10,8,7,6,7,7,8,8,8,7,7,5,7,9,9,10,8,9,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.2,8.3333,8.2533,7.8,7.0,7.48,8.3,9.0,8.58,8.205,0.0001
396,NF4,Humanities,48.2052,1937.4584,40.19,9,8,9,8,7,9,9,8,9,7,9,9,8,10,8,9,10,9,9,10,9,8,7,6,6,8,9,9,6,6,6,8,9,9,9,9,9,8,7,9,9,8,6,9,7,6,5,8,7,6,5,8,8.2,7.6667,7.9867,8.2,6.6667,7.5867,8.2,5.3333,7.0533,8.5,8.3333,8.4333,7.765,0.0001
397,NF4,Humanities,47.7948,1912.3224,40.01,8,6,8,7,7,6,8,6,9,7,7,7,6,8,6,8,10,6,7,9,7,6,5,6,7,6,7,6,6,4,5,6,7,8,8,8,8,7,7,8,9,8,6,9,6,6,6,9,7,6,5,8,7.5,7.3333,7.4333,6.4,6.6667,6.5067,6.8,5.6667,6.3467,7.1,8.6667,7.7267,7.0033,0.0001
398,NF4,Humanities,48.1528,1982.2198,41.17,9,7,8,8,8,9,9,8,10,8,8,9,8,10,6,9,9,9,8,10,9,9,6,8,7,9,8,7,6,7,6,6,9,8,9,9,8,9,7,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.5,7.0,7.3,8.3,9.0,8.58,8.19,0.0001
399,NF4,Humanities,20.3053,866.6382,42.68,6,6,4,7,5,6,6,7,8,4,6,8,6,6,5,8,7,7,5,9,6,5,2,5,5,5,5,5,5,3,3,5,8,6,6,8,7,6,5,6,9,7,6,9,8,7,6,9,8,7,6,8,6.3,8.3333,7.1133,5.4,7.0,6.04,4.7,6.0,5.22,6.8,8.6667,7.5467,6.48,0.0004
400,NF4,Humanities,48.3681,1932.0863,39.95,7,6,6,8,6,6,8,8,9,6,7,8,6,8,7,8,9,9,9,10,8,8,6,6,7,6,8,5,6,5,5,6,9,7,8,8,8,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,7.5,8.6667,7.9667,6.8,8.3333,7.4133,7.1,7.0,7.06,7.5,9.0,8.1,7.635,0.0001
401,NF4,Meta-cognition,58.7356,1822.3692,31.03,9,7,8,9,7,9,9,8,10,8,8,9,6,10,8,9,9,10,9,10,8,7,7,7,8,9,8,8,7,6,5,7,10,9,9,7,9,9,9,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.4,8.3333,8.3733,8.0,7.6667,7.8667,8.3,9.0,8.58,8.3167,0.0001
402,NF4,Meta-cognition,22.4595,722.3997,32.16,8,5,7,7,5,7,8,7,9,5,6,7,6,8,7,9,7,8,7,10,7,5,6,6,6,8,8,7,5,4,4,7,8,7,8,8,8,7,7,8,9,8,8,9,7,5,4,8,7,6,5,8,6.9,7.6667,7.2067,6.4,6.3333,6.3733,6.8,5.6667,6.3467,7.6,8.3333,7.8933,6.955,0.0004
403,NF4,Meta-cognition,55.5123,1785.8649,32.17,8,5,8,7,7,6,8,8,9,5,7,8,7,8,7,7,9,9,7,9,8,6,6,6,7,6,8,8,6,5,5,6,8,7,8,8,8,8,7,8,9,8,6,9,6,6,6,9,7,6,5,8,7.7,7.3333,7.5533,6.5,6.6667,6.5667,7.1,5.6667,6.5267,7.5,8.6667,7.9667,7.1533,0.0001
404,NF4,Meta-cognition,29.3695,920.5871,31.35,9,8,9,9,8,8,9,8,10,7,8,10,8,10,8,8,7,9,10,10,9,8,6,7,8,8,8,8,7,7,5,8,10,9,9,8,8,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.4,8.6667,8.5067,8.3,8.3333,8.3133,7.9,7.6667,7.8067,8.5,9.0,8.7,8.3317,0.0003
405,NF4,Meta-cognition,55.242,1732.2855,31.36,8,8,8,9,6,9,7,9,10,10,8,9,9,9,8,9,8,10,7,10,8,8,6,7,9,7,9,6,6,7,5,6,10,8,9,9,9,9,8,9,9,8,8,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.5,8.3333,8.4333,7.5,7.6667,7.5667,8.3,9.0,8.58,8.2567,0.0001
406,NF4,Meta-cognition,53.9245,1702.4235,31.57,9,8,7,8,8,8,8,8,10,7,8,9,7,10,7,9,10,10,8,10,9,9,6,7,7,9,9,8,6,6,6,7,8,10,9,9,9,9,8,9,9,8,6,9,8,8,7,9,9,9,8,9,8.3,8.6667,8.4467,8.6,8.3333,8.4933,7.6,7.0,7.36,8.4,9.0,8.64,8.235,0.0001
407,NF4,Meta-cognition,55.2612,1810.4477,32.76,8,5,6,8,7,7,8,8,9,5,8,9,7,8,6,8,10,9,7,9,7,4,6,6,6,7,7,5,5,5,4,6,9,7,8,8,8,7,7,8,9,8,6,9,6,6,6,9,7,6,5,8,7.6,7.3333,7.4933,6.4,6.6667,6.5067,6.7,5.6667,6.2867,7.5,8.6667,7.9667,7.0633,0.0001
408,NF4,Meta-cognition,54.6497,1785.8346,32.68,9,7,6,9,8,7,9,7,10,6,9,9,7,10,9,9,9,10,9,10,7,8,6,7,8,9,9,7,6,6,5,7,9,9,8,10,9,9,7,9,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.1,8.3333,8.1933,7.7,7.6667,7.6867,8.4,9.0,8.64,8.2267,0.0001
409,NF4,Meta-cognition,55.7093,1811.6653,32.52,8,5,7,7,8,6,8,7,9,8,7,9,6,8,7,8,8,7,7,10,7,7,6,6,7,7,7,7,6,5,6,6,7,7,8,10,8,7,8,8,9,8,8,9,8,8,7,9,9,9,8,9,7.4,8.6667,7.9067,6.7,8.3333,7.3533,7.1,7.6667,7.3267,7.8,9.0,8.28,7.7167,0.0001
410,NF4,Meta-cognition,54.3162,1712.0553,31.52,8,8,7,8,7,8,8,9,10,8,7,9,6,9,8,9,10,9,8,10,8,8,6,7,7,8,9,7,6,7,5,7,9,9,9,8,9,9,7,8,9,8,8,9,8,8,7,9,9,9,8,9,8.0,8.6667,8.2667,8.3,8.3333,8.3133,7.4,7.6667,7.5067,8.2,9.0,8.52,8.1517,0.0001
411,NF4,Meta-cognition,55.6836,1756.0612,31.54,8,9,7,8,7,9,9,8,10,7,8,9,7,10,9,9,9,10,9,10,7,8,5,8,8,8,8,8,6,6,6,8,10,10,9,10,10,8,7,9,9,8,6,9,6,6,6,9,7,6,5,8,8.2,7.3333,7.8533,8.5,6.6667,7.7667,7.7,5.6667,6.8867,8.7,8.6667,8.6867,7.7983,0.0001
412,NF4,Meta-cognition,55.4814,1763.7511,31.79,9,4,6,8,6,8,7,8,9,7,8,9,7,8,7,7,8,6,8,10,7,8,6,5,8,7,7,7,6,5,4,6,8,8,8,8,8,7,7,7,9,8,6,9,6,6,6,9,7,6,5,8,7.6,7.3333,7.4933,6.8,6.6667,6.7467,6.8,5.6667,6.3467,7.5,8.6667,7.9667,7.1383,0.0001
413,NF4,Meta-cognition,55.0778,1745.0914,31.68,9,8,9,9,6,9,9,7,10,8,8,10,8,9,8,8,10,9,8,10,8,8,7,8,8,9,9,8,6,6,5,6,8,9,9,10,9,9,8,8,9,8,8,9,8,8,7,9,9,9,8,9,8.2,8.6667,8.3867,8.4,8.3333,8.3733,8.0,7.6667,7.8667,8.4,9.0,8.64,8.3167,0.0001
414,NF4,Meta-cognition,54.5613,1733.7218,31.78,7,4,7,7,6,7,8,7,8,6,8,9,6,8,7,8,9,7,7,10,8,8,6,7,5,6,6,7,6,5,5,7,7,8,8,8,7,7,7,8,9,8,6,9,8,8,7,9,9,9,8,9,6.9,8.6667,7.6067,6.6,8.3333,7.2933,6.9,7.0,6.94,7.8,9.0,8.28,7.53,0.0001
415,NF4,Meta-cognition,54.9075,1802.2721,32.82,8,6,7,7,6,7,7,8,8,6,8,7,7,7,7,8,7,8,7,9,7,6,5,6,6,7,8,7,6,5,5,6,6,7,8,9,8,6,6,8,9,8,6,9,8,8,7,9,9,9,8,9,6.9,8.6667,7.6067,6.5,8.3333,7.2333,6.8,7.0,6.88,7.5,9.0,8.1,7.455,0.0001
